name,url,country,iata,lon,value,label,icao,lat,id
Cape Girardeau / Cape Girardeau,cape-girardeau-cape-girardeau-kcgi,us,CGI,-89.5707,Cape Girardeau / Cape Girardeau (CGI/KCGI),Cape Girardeau / Cape Girardeau (CGI/KCGI),KCGI,37.22531,4652
Cape Lisburne / Cape Lisburne Lrrs,cape-lisburne-cape-lisburne-lrrs-palu,us,LUR,-166.11,Cape Lisburne / Cape Lisburne Lrrs (LUR/PALU),Cape Lisburne / Cape Lisburne Lrrs (LUR/PALU),PALU,68.87513,4372
Cape Town / Cape Town,cape-town-cape-town-fact,za,CPT,18.604639,Cape Town / Cape Town (CPT/FACT),Cape Town / Cape Town (CPT/FACT),FACT,-33.968144,609
Cape newenham / Cape Newenham Lrrs,cape-newenham-cape-newenham-lrrs-paeh,us,EHM,-162.062778,Cape newenham / Cape Newenham Lrrs (EHM/PAEH),Cape newenham / Cape Newenham Lrrs (EHM/PAEH),PAEH,58.646428,796
Carajas / Carajas,carajas-carajas-sbcj,br,CKS,-50.00195,Carajas / Carajas (CKS/SBCJ),Carajas / Carajas (CKS/SBCJ),SBCJ,-6.114749,5226
Caransebes / Caransebes,caransebes-caransebes-lrcs,ro,CSB,22.252222,Caransebes / Caransebes (CSB/LRCS),Caransebes / Caransebes (CSB/LRCS),LRCS,45.420278,619
Caravelas / Caravelas,caravelas-caravelas-sbcv,br,CRQ,-39.253333,Caravelas / Caravelas (CRQ/SBCV),Caravelas / Caravelas (CRQ/SBCV),SBCV,-17.65,617
Carbondale / Southern Illinois,carbondale-southern-illinois-kmdh,us,MDH,-89.251944,Carbondale / Southern Illinois (MDH/KMDH),Carbondale / Southern Illinois (MDH/KMDH),KMDH,37.778056,4817
Carcassonne / Carcassonne Salvaza,carcassonne-carcassonne-salvaza-lfmk,fr,CCF,2.308611,Carcassonne / Carcassonne Salvaza (CCF/LFMK),Carcassonne / Carcassonne Salvaza (CCF/LFMK),LFMK,43.215833,498
Cardiff / Cardiff,cardiff-cardiff-egff,gb,CWL,-3.343333,Cardiff / Cardiff (CWL/EGFF),Cardiff / Cardiff (CWL/EGFF),EGFF,51.396667,648
Caribou / Caribou Muni,caribou-caribou-muni-kcar,us,CAR,-68.017917,Caribou / Caribou Muni (CAR/KCAR),Caribou / Caribou Muni (CAR/KCAR),KCAR,46.8715,480
Carlisle / Carlisle,carlisle-carlisle-egnc,gb,CAX,-2.809167,Carlisle / Carlisle (CAX/EGNC),Carlisle / Carlisle (CAX/EGNC),EGNC,54.9375,484
Carlsbad / Cavern City Air Trml,carlsbad-cavern-city-air-trml-kcnm,us,CNM,-104.263278,Carlsbad / Cavern City Air Trml (CNM/KCNM),Carlsbad / Cavern City Air Trml (CNM/KCNM),KCNM,32.337472,589
Carnarvon / Carnarvon,carnarvon-carnarvon-ycar,au,CVQ,113.66358,Carnarvon / Carnarvon (CVQ/YCAR),Carnarvon / Carnarvon (CVQ/YCAR),YCAR,-24.883429,3855
Carolina / Carolina,carolina-carolina-sbci,br,CLN,-47.462986,Carolina / Carolina (CLN/SBCI),Carolina / Carolina (CLN/SBCI),SBCI,-7.322039,572
Carriacou Island / Lauriston,carriacou-island-lauriston-tgpz,gd,CRU,-61.472222,Carriacou Island / Lauriston (CRU/TGPZ),Carriacou Island / Lauriston (CRU/TGPZ),TGPZ,12.476944,3903
Cartagena / Cartagena,cartagena-cartagena-skcg,co,CTG,-75.512778,Cartagena / Cartagena (CTG/SKCG),Cartagena / Cartagena (CTG/SKCG),SKCG,10.4425,628
Cartwright / Cartwright,cartwright-cartwright-cyca,ca,YRF,-57.041944,Cartwright / Cartwright (YRF/CYCA),Cartwright / Cartwright (YRF/CYCA),CYCA,53.682778,3428
Carupano / Carupano,carupano-carupano-svcp,ve,CUP,-63.261681,Carupano / Carupano (CUP/SVCP),Carupano / Carupano (CUP/SVCP),SVCP,10.660014,640
Casablanca / Anfa,casablanca-anfa-gmmc,ma,CAS,-7.660556,Casablanca / Anfa (CAS/GMMC),Casablanca / Anfa (CAS/GMMC),GMMC,33.556944,5141
Casablanca / Mohamed V,casablanca-mohamed-v-gmmn,ma,CMN,-7.581667,Casablanca / Mohamed V (CMN/GMMN),Casablanca / Mohamed V (CMN/GMMN),GMMN,33.364167,583
Casablanca / Tit Mellil,casablanca-tit-mellil-gmmt,ma,NA0,-7.465,Casablanca / Tit Mellil (NA0/GMMT),Casablanca / Tit Mellil (NA0/GMMT),GMMT,33.5975,5142
Cascavel / Cascavel,cascavel-cascavel-sbca,br,CAC,-53.500764,Cascavel / Cascavel (CAC/SBCA),Cascavel / Cascavel (CAC/SBCA),SBCA,-25.000339,472
Casper / Natrona Co,casper-natrona-co-kcpr,us,CPR,-106.464417,Casper / Natrona Co (CPR/KCPR),Casper / Natrona Co (CPR/KCPR),KCPR,42.893403,608
Castaway Isld. / Castaway Isld.,castaway-isld-castaway-isld-nfcs,fj,CST,177.1269,Castaway Isld. / Castaway Isld. (CST/NFCS),Castaway Isld. / Castaway Isld. (CST/NFCS),NFCS,-17.7333,4304
Castellon / Costa Azahar,castellon-costa-azahar-lech,es,CDT,0.069722,Castellon / Costa Azahar (CDT/LECH),Castellon / Costa Azahar (CDT/LECH),LECH,40.20972,5246
Castlegar / Castlegar,castlegar-castlegar-cycg,ca,YCG,-117.6325,Castlegar / Castlegar (YCG/CYCG),Castlegar / Castlegar (YCG/CYCG),CYCG,49.296333,3313
Castres / Castres Mazamet,castres-castres-mazamet-lfck,fr,DCM,2.290556,Castres / Castres Mazamet (DCM/LFCK),Castres / Castres Mazamet (DCM/LFCK),LFCK,43.555,685
Catamarca / Catamarca,catamarca-catamarca-sanc,ar,CTC,-65.751667,Catamarca / Catamarca (CTC/SANC),Catamarca / Catamarca (CTC/SANC),SANC,-28.595556,627
Catania / Fontanarossa,catania-fontanarossa-licc,it,CTA,15.063889,Catania / Fontanarossa (CTA/LICC),Catania / Fontanarossa (CTA/LICC),LICC,37.466667,625
Catania / Sigonella,catania-sigonella-licz,it,NSY,14.916667,Catania / Sigonella (NSY/LICZ),Catania / Sigonella (NSY/LICZ),LICZ,37.4,2109
Catumbela / Catumbela,catumbela-catumbela-fncm,ao,CBT,13.48694,Catumbela / Catumbela (CBT/FNCM),Catumbela / Catumbela (CBT/FNCM),FNCM,-12.4791,4111
Cauayan / Cauayan,cauayan-cauayan-rpuy,ph,CYZ,121.753036,Cauayan / Cauayan (CYZ/RPUY),Cauayan / Cauayan (CYZ/RPUY),RPUY,16.929861,5015
Caxias do Sul / Campo dos Bugres,caxias-do-sul-campo-dos-bugres-sbcx,br,CXJ,-51.189167,Caxias do Sul / Campo dos Bugres (CXJ/SBCX),Caxias do Sul / Campo dos Bugres (CXJ/SBCX),SBCX,-29.195,655
Cayenne / Rochambeau,cayenne-rochambeau-soca,gf,CAY,-52.361944,Cayenne / Rochambeau (CAY/SOCA),Cayenne / Rochambeau (CAY/SOCA),SOCA,4.819722,485
Cayman Brac / Gerrard Smith,cayman-brac-gerrard-smith-mwcb,ky,CYB,-79.883333,Cayman Brac / Gerrard Smith (CYB/MWCB),Cayman Brac / Gerrard Smith (CYB/MWCB),MWCB,19.686667,659
Cayo Coco / Jardines Del Rey,cayo-coco-jardines-del-rey-mucc,cu,CCC,-78.5109,Cayo Coco / Jardines Del Rey (CCC/MUCC),Cayo Coco / Jardines Del Rey (CCC/MUCC),MUCC,22.51322,4554
Cayo Largo Del Sur / Cayo Largo Del Sur,cayo-largo-del-sur-cayo-largo-del-sur-mucl,cu,CYO,-81.545556,Cayo Largo Del Sur / Cayo Largo Del Sur (CYO/MUCL),Cayo Largo Del Sur / Cayo Largo Del Sur (CYO/MUCL),MUCL,21.616111,661
Cazombo / Cazombo,cazombo-cazombo-fncz,ao,CAV,22.91638,Cazombo / Cazombo (CAV/FNCZ),Cazombo / Cazombo (CAV/FNCZ),FNCZ,-11.893,4112
Cedar City / Cedar City Muni,cedar-city-cedar-city-muni-kcdc,us,CDC,-113.098844,Cedar City / Cedar City Muni (CDC/KCDC),Cedar City / Cedar City Muni (CDC/KCDC),KCDC,37.700964,508
Cedar Rapids / Eastern Iowa,cedar-rapids-eastern-iowa-kcid,us,CID,-91.7003,Cedar Rapids / Eastern Iowa (CID/KCID),Cedar Rapids / Eastern Iowa (CID/KCID),KCID,41.889423,3900
Celle / Celle,celle-celle-ethc,de,ZCN,10.022,Celle / Celle (ZCN/ETHC),Celle / Celle (ZCN/ETHC),ETHC,52.591167,3526
Cessnock / Cessnock,cessnock-cessnock-ycnk,au,CES,151.341667,Cessnock / Cessnock (CES/YCNK),Cessnock / Cessnock (CES/YCNK),YCNK,-32.7875,3850
Chachapoyas / Chachapoyas,chachapoyas-chachapoyas-sppy,pe,CHH,-77.856111,Chachapoyas / Chachapoyas (CHH/SPPY),Chachapoyas / Chachapoyas (CHH/SPPY),SPPY,-6.201944,544
Chah Bahar / Chah Bahar Konarak,chah-bahar-chah-bahar-konarak-oizc,ir,ZBR,60.383611,Chah Bahar / Chah Bahar Konarak (ZBR/OIZC),Chah Bahar / Chah Bahar Konarak (ZBR/OIZC),OIZC,25.444444,3521
Chaiten / Chaiten,chaiten-chaiten-sctn,cl,WCH,-72.699114,Chaiten / Chaiten (WCH/SCTN),Chaiten / Chaiten (WCH/SCTN),SCTN,-42.932808,3149
Chakhcharan / Chakhcharan,chakhcharan-chakhcharan-oacc,af,CCN,65.27166,Chakhcharan / Chakhcharan (CCN/OACC),Chakhcharan / Chakhcharan (CCN/OACC),OACC,34.52666,4347
Chalon / Chalon Champforgeuil,chalon-chalon-champforgeuil-lflh,fr,XCD,4.816944,Chalon / Chalon Champforgeuil (XCD/LFLH),Chalon / Chalon Champforgeuil (XCD/LFLH),LFLH,46.828333,3273
Chambery / Chambery Aix Les Bains,chambery-chambery-aix-les-bains-lflb,fr,CMF,5.88,Chambery / Chambery Aix Les Bains (CMF/LFLB),Chambery / Chambery Aix Les Bains (CMF/LFLB),LFLB,45.639167,579
Chamblee / DeKalb-Peachtree,chamblee-dekalb-peachtree-kpdk,us,PDK,-84.301972,Chamblee / DeKalb-Peachtree (PDK/KPDK),Chamblee / DeKalb-Peachtree (PDK/KPDK),KPDK,33.875611,3926
Champaign-Urbana / University of Illinois Willard,champaign-urbana-university-of-illinois-willard-kcmi,us,CMI,-88.278056,Champaign-Urbana / University of Illinois Willard (CMI/KCMI),Champaign-Urbana / University of Illinois Willard (CMI/KCMI),KCMI,40.039167,5025
Chandigarh / Chandigarh,chandigarh-chandigarh-vicg,in,IXC,76.783333,Chandigarh / Chandigarh (IXC/VICG),Chandigarh / Chandigarh (IXC/VICG),VICG,30.666667,1293
Changchun / Longjia,changchun-longjia-zycc,cn,CGQ,125.685278,Changchun / Longjia (CGQ/ZYCC),Changchun / Longjia (CGQ/ZYCC),ZYCC,43.996111,3811
Changde / Changde,changde-changde-zgcd,cn,CGD,111.6402,Changde / Changde (CGD/ZGCD),Changde / Changde (CGD/ZGCD),ZGCD,28.91888,4544
Changsha / Huanghua,changsha-huanghua-zgha,cn,CSX,113.221667,Changsha / Huanghua (CSX/ZGHA),Changsha / Huanghua (CSX/ZGHA),ZGHA,28.186667,624
Changuinola / Cap Manuel Nino,changuinola-cap-manuel-nino-mpch,pa,CHX,-82.515278,Changuinola / Cap Manuel Nino (CHX/MPCH),Changuinola / Cap Manuel Nino (CHX/MPCH),MPCH,9.458889,550
Changzhi / Wangcun,changzhi-wangcun-zbcz,cn,CIH,113.1258,Changzhi / Wangcun (CIH/ZBCZ),Changzhi / Wangcun (CIH/ZBCZ),ZBCZ,36.2475,4495
Changzhou / Benniu,changzhou-benniu-zscg,cn,CZX,119.7786,Changzhou / Benniu (CZX/ZSCG),Changzhou / Benniu (CZX/ZSCG),ZSCG,31.91972,4508
Chania / Souda,chania-souda-lgsa,gr,CHQ,24.151111,Chania / Souda (CHQ/LGSA),Chania / Souda (CHQ/LGSA),LGSA,35.531389,546
Chapeco / Chapeco,chapeco-chapeco-sbch,br,XAP,-52.656553,Chapeco / Chapeco (XAP/SBCH),Chapeco / Chapeco (XAP/SBCH),SBCH,-27.134219,3269
Chapelco / Chapelco,chapelco-chapelco-sazy,ar,CPC,-71.145833,Chapelco / Chapelco (CPC/SAZY),Chapelco / Chapelco (CPC/SAZY),SAZY,-40.081944,604
Chapleau / Chapleau A,chapleau-chapleau-a-cyld,ca,YLD,-83.35,Chapleau / Chapleau A (YLD/CYLD),Chapleau / Chapleau A (YLD/CYLD),CYLD,47.820275,3375
Charleroi / Charleroi,charleroi-charleroi-ebci,be,CRL,4.452778,Charleroi / Charleroi (CRL/EBCI),Charleroi / Charleroi (CRL/EBCI),EBCI,50.46,615
Charleston / Charleston,charleston-charleston-kchs,us,CHS,-80.040528,Charleston / Charleston (CHS/KCHS),Charleston / Charleston (CHS/KCHS),KCHS,32.898639,548
Charleston / Yeager,charleston-yeager-kcrw,us,CRW,-81.596504,Charleston / Yeager (CRW/KCRW),Charleston / Yeager (CRW/KCRW),KCRW,38.370342,3617
Charleville / Charleville,charleville-charleville-ybcv,au,CTL,146.261667,Charleville / Charleville (CTL/YBCV),Charleville / Charleville (CTL/YBCV),YBCV,-26.413333,629
Charlo / Charlo,charlo-charlo-cycl,ca,YCL,-66.330278,Charlo / Charlo (YCL/CYCL),Charlo / Charlo (YCL/CYCL),CYCL,47.990833,3315
Charlotte / Douglas,charlotte-douglas-kclt,us,CLT,-80.943139,Charlotte / Douglas (CLT/KCLT),Charlotte / Douglas (CLT/KCLT),KCLT,35.214,575
Charlottesville / Albemarle,charlottesville-albemarle-kcho,us,CHO,-78.44928,Charlottesville / Albemarle (CHO/KCHO),Charlottesville / Albemarle (CHO/KCHO),KCHO,38.139416,4859
Charlottetown / Charlottetown,charlottetown-charlottetown-cyyg,ca,YYG,-63.121111,Charlottetown / Charlottetown (YYG/CYYG),Charlottetown / Charlottetown (YYG/CYYG),CYYG,46.29,3489
Chateau Arnoux / Saint Auban,saint-auban-chateau-arnoux-lfmx,fr,NA0,5.991389,Chateau Arnoux / Saint Auban (NA0/LFMX),Chateau Arnoux / Saint Auban (NA0/LFMX),LFMX,44.06,4881
Chateauroux / Chateauroux Deols,chateauroux-chateauroux-deols-lflx,fr,CHR,1.721111,Chateauroux / Chateauroux Deols (CHR/LFLX),Chateauroux / Chateauroux Deols (CHR/LFLX),LFLX,46.860278,547
Chatham I / Tuuta,chatham-i-tuuta-nzci,nz,CHT,-176.466667,Chatham I / Tuuta (CHT/NZCI),Chatham I / Tuuta (CHT/NZCI),NZCI,-43.813333,549
Chattanooga / Lovell Fld,chattanooga-lovell-fld-kcha,us,CHA,-85.203808,Chattanooga / Lovell Fld (CHA/KCHA),Chattanooga / Lovell Fld (CHA/KCHA),KCHA,35.035278,542
Cheboksary / Cheboksary,cheboksary-cheboksary-uwks,ru,CSY,47.266666,Cheboksary / Cheboksary (CSY/UWKS),Cheboksary / Cheboksary (CSY/UWKS),UWKS,56.13333,3669
Chelyabinsk / Chelyabinsk,chelyabinsk-chelyabinsk-uscc,ru,CEK,61.505,Chelyabinsk / Chelyabinsk (CEK/USCC),Chelyabinsk / Chelyabinsk (CEK/USCC),USCC,55.305,518
Chengdu / Shuangliu,chengdu-shuangliu-zuuu,cn,CTU,103.948333,Chengdu / Shuangliu (CTU/ZUUU),Chengdu / Shuangliu (CTU/ZUUU),ZUUU,30.58,633
Chennai / Chennai,chennai-chennai-vomm,in,MAA,80.1755,Chennai / Chennai (MAA/VOMM),Chennai / Chennai (MAA/VOMM),VOMM,12.994917,1737
Cheongju / Cheongju,cheongju-cheongju-rktu,kr,CJJ,127.4991,Cheongju / Cheongju (CJJ/RKTU),Cheongju / Cheongju (CJJ/RKTU),RKTU,36.7166,4668
Cherbourg / Cherbourg Maupertus,cherbourg-cherbourg-maupertus-lfrc,fr,CER,-1.475278,Cherbourg / Cherbourg Maupertus (CER/LFRC),Cherbourg / Cherbourg Maupertus (CER/LFRC),LFRC,49.650833,523
Cherepovets / Cherepovets,cherepovets-cherepovets-ulwc,ru,CEE,38.028333,Cherepovets / Cherepovets (CEE/ULWC),Cherepovets / Cherepovets (CEE/ULWC),ULWC,59.276667,4729
Cherkasy / Cherkasy,cherkasy-cherkasy-ukke,ua,CKC,31.995278,Cherkasy / Cherkasy (CKC/UKKE),Cherkasy / Cherkasy (CKC/UKKE),UKKE,49.415556,5002
Chernivtsy / Chernivtsy,chernivtsy-chernivtsy-ukln,ua,CWC,25.966667,Chernivtsy / Chernivtsy (CWC/UKLN),Chernivtsy / Chernivtsy (CWC/UKLN),UKLN,48.266666,3888
Cherry Poin / Cunningham Fld,cherry-poin-cunningham-fld-knkt,us,NKT,-76.880733,Cherry Poin / Cunningham Fld (NKT/KNKT),Cherry Poin / Cunningham Fld (NKT/KNKT),KNKT,34.900872,2067
Chesterfield Inlet / Chesterfield Inlet,chesterfield-inlet-chesterfield-inlet-cycs,ca,YCS,-90.7275,Chesterfield Inlet / Chesterfield Inlet (YCS/CYCS),Chesterfield Inlet / Chesterfield Inlet (YCS/CYCS),CYCS,63.34583,3957
Chetumal / Chetumal,chetumal-chetumal-mmcm,mx,CTM,-88.316667,Chetumal / Chetumal (CTM/MMCM),Chetumal / Chetumal (CTM/MMCM),MMCM,18.5,630
Cheyenne / Cheyenne,cheyenne-cheyenne-kcys,us,CYS,-104.810472,Cheyenne / Cheyenne (CYS/KCYS),Cheyenne / Cheyenne (CYS/KCYS),KCYS,41.155611,663
Chiang Mai / Chiang Mai,chiang-mai-chiang-mai-vtcc,th,CNX,98.96841,Chiang Mai / Chiang Mai (CNX/VTCC),Chiang Mai / Chiang Mai (CNX/VTCC),VTCC,18.769573,3642
Chiang Rai / Mae Fah Luang,chiang-rai-mae-fah-luang-vtct,th,CEI,99.882778,Chiang Rai / Mae Fah Luang (CEI/VTCT),Chiang Rai / Mae Fah Luang (CEI/VTCT),VTCT,19.952222,3918
Chiayi / Chiayi,chiayi-chiayi-rcku,tw,CYI,120.403333,Chiayi / Chiayi (CYI/RCKU),Chiayi / Chiayi (CYI/RCKU),RCKU,23.454444,660
Chibougamau / Chapais,chibougamau-chapais-cymt,ca,YMT,-74.528,Chibougamau / Chapais (YMT/CYMT),Chibougamau / Chapais (YMT/CYMT),CYMT,49.77194,4596
Chicago / Chicago Midway,chicago-chicago-midway-kmdw,us,MDW,-87.752417,Chicago / Chicago Midway (MDW/KMDW),Chicago / Chicago Midway (MDW/KMDW),KMDW,41.785972,1785
Chicago / Dupage,chicago-dupage-kdpa,us,DPA,-88.248611,Chicago / Dupage (DPA/KDPA),Chicago / Dupage (DPA/KDPA),KDPA,41.907778,744
Chicago / O'Hare,chicago-ohare-kord,us,ORD,-87.904842,Chicago / O'Hare (ORD/KORD),Chicago / O'Hare (ORD/KORD),KORD,41.978603,2205
Chicago / Rockford International,chicago-rockford-international-krfd,us,RFD,-89.097222,Chicago / Rockford International (RFD/KRFD),Chicago / Rockford International (RFD/KRFD),KRFD,42.195278,3932
Chicago / Waukegan,chicago-waukegan-kugn,us,UGN,-87.867908,Chicago / Waukegan (UGN/KUGN),Chicago / Waukegan (UGN/KUGN),KUGN,42.422161,3082
Chiclayo / JA Gonzales,chiclayo-ja-gonzales-sphi,pe,CIX,-79.8281,Chiclayo / JA Gonzales (CIX/SPHI),Chiclayo / JA Gonzales (CIX/SPHI),SPHI,-6.787475,560
Chico / Chico Muni,chico-chico-muni-kcic,us,CIC,-121.858422,Chico / Chico Muni (CIC/KCIC),Chico / Chico Muni (CIC/KCIC),KCIC,39.795383,552
Chifeng / Chifeng,chifeng-chifeng-zbcf,cn,CIF,118.9083,Chifeng / Chifeng (CIF/ZBCF),Chifeng / Chifeng (CIF/ZBCF),ZBCF,42.235,4494
Chihuahua / Genvillalobos,chihuahua-genvillalobos-mmcu,mx,CUU,-105.962961,Chihuahua / Genvillalobos (CUU/MMCU),Chihuahua / Genvillalobos (CUU/MMCU),MMCU,28.702328,642
Childress / Childress Muni,childress-childress-muni-kcds,us,CDS,-100.287992,Childress / Childress Muni (CDS/KCDS),Childress / Childress Muni (CDS/KCDS),KCDS,34.433781,512
Chile Chico / Chile Chico,chile-chico-chile-chico-sccc,cl,CCH,-71.687406,Chile Chico / Chile Chico (CCH/SCCC),Chile Chico / Chile Chico (CCH/SCCC),SCCC,-46.583342,499
Chilliwack / Chilliwack,chilliwack-chilliwack-cycw,ca,YCW,-121.938778,Chilliwack / Chilliwack (YCW/CYCW),Chilliwack / Chilliwack (YCW/CYCW),CYCW,49.152894,3320
Chimbote / Chimbote,chimbote-chimbote-speo,pe,CHM,-78.520833,Chimbote / Chimbote (CHM/SPEO),Chimbote / Chimbote (CHM/SPEO),SPEO,-9.144722,545
Chimei / Chimei,chimei-chimei-rccm,tw,CMJ,119.4175,Chimei / Chimei (CMJ/RCCM),Chimei / Chimei (CMJ/RCCM),RCCM,23.21305,4379
Chin Men / Shang Yi,chin-men-shang-yi-rcbs,tw,KNH,118.359444,Chin Men / Shang Yi (KNH/RCBS),Chin Men / Shang Yi (KNH/RCBS),RCBS,24.428889,1470
China / China Lake Naws,china-china-lake-naws-knid,us,NID,-117.692,China / China Lake Naws (NID/KNID),China / China Lake Naws (NID/KNID),KNID,35.6855,4265
Chios / Chios,chios-chios-lghi,gr,JKH,26.141111,Chios / Chios (JKH/LGHI),Chios / Chios (JKH/LGHI),LGHI,38.344444,1341
Chipata / Chipata,chipata-chipata-flcp,zm,CIP,32.591111,Chipata / Chipata (CIP/FLCP),Chipata / Chipata (CIP/FLCP),FLCP,-13.566667,556
Chippewa Valley / Chippewa Valley,chippewa-valley-keau,us,EAU,-91.484167,Chippewa Valley / Chippewa Valley (EAU/KEAU),Chippewa Valley / Chippewa Valley (EAU/KEAU),KEAU,44.865833,5213
Chiredzi / Chiredzi,chiredzi-chiredzi-fvcz,zw,BFO,31.579444,Chiredzi / Chiredzi (BFO/FVCZ),Chiredzi / Chiredzi (BFO/FVCZ),FVCZ,-21.01,279
Chita / Kadala,chita-kadala-uiaa,ru,HTA,113.305,Chita / Kadala (HTA/UIAA),Chita / Kadala (HTA/UIAA),UIAA,52.026667,1178
Chitato / Chitato,chitato-chitato-fnch,ao,PGI,20.80472,Chitato / Chitato (PGI/FNCH),Chitato / Chitato (PGI/FNCH),FNCH,-7.35888,4110
Chittagong / Chittagong,chittagong-chittagong-vgeg,bd,CGP,91.822208,Chittagong / Chittagong (CGP/VGEG),Chittagong / Chittagong (CGP/VGEG),VGEG,22.257022,537
Cholet / Cholet Le Pontreau,cholet-cholet-le-pontreau-lfou,fr,CET,-0.877222,Cholet / Cholet Le Pontreau (CET/LFOU),Cholet / Cholet Le Pontreau (CET/LFOU),LFOU,47.081944,524
Chongqing / Chongqing,chongqing-chongqing-zuck,cn,CKG,106.64,Chongqing / Chongqing (CKG/ZUCK),Chongqing / Chongqing (CKG/ZUCK),ZUCK,29.716667,566
Christchurch / Christchurch,christchurch-christchurch-nzch,nz,CHC,172.533889,Christchurch / Christchurch (CHC/NZCH),Christchurch / Christchurch (CHC/NZCH),NZCH,-43.4875,543
Christmas I / Cassidy,christmas-i-cassidy-plch,ki,CXI,-157.349756,Christmas I / Cassidy (CXI/PLCH),Christmas I / Cassidy (CXI/PLCH),PLCH,1.986214,654
Christmas Island / Christmas Island,christmas-island-christmas-island-ypxm,au,XCH,105.69,Christmas Island / Christmas Island (XCH/YPXM),Christmas Island / Christmas Island (XCH/YPXM),YPXM,-10.45,5058
Chulman / Neryungri,chulman-neryungri-uell,ru,NER,124.91167,Chulman / Neryungri (NER/UELL),Chulman / Neryungri (NER/UELL),UELL,56.91333,5174
Churchill / Churchill,churchill-churchill-cyyq,ca,YYQ,-94.057281,Churchill / Churchill (YYQ/CYYQ),Churchill / Churchill (YYQ/CYYQ),CYYQ,58.737144,3494
Cicia / Cicia,cicia-cicia-nfci,fj,ICI,-179.342,Cicia / Cicia (ICI/NFCI),Cicia / Cicia (ICI/NFCI),NFCI,-17.7433,4303
Ciego De Avila / Ciego De Avila,ciego-de-avila-ciego-de-avila-muca,cu,AVI,-78.789444,Ciego De Avila / Ciego De Avila (AVI/MUCA),Ciego De Avila / Ciego De Avila (AVI/MUCA),MUCA,22.026944,194
Cienfuegos / Cienfuegos,cienfuegos-cienfuegos-mucf,cu,CFG,-80.414167,Cienfuegos / Cienfuegos (CFG/MUCF),Cienfuegos / Cienfuegos (CFG/MUCF),MUCF,22.15,528
Cilacap / Tunggul Wulung,cilacap-tunggul-wulung-wiil,in,CXP,109.0339,Cilacap / Tunggul Wulung (CXP/WIIL),Cilacap / Tunggul Wulung (CXP/WIIL),WIIL,-7.64505,4468
Cincinnati / Lunken Fld,cincinnati-lunken-fld-kluk,us,LUK,-84.418611,Cincinnati / Lunken Fld (LUK/KLUK),Cincinnati / Lunken Fld (LUK/KLUK),KLUK,39.103333,1710
Cincinnati / Northern Kentucky Int,cincinnati-northern-kentucky-int-kcvg,us,CVG,-84.667822,Cincinnati / Northern Kentucky Int (CVG/KCVG),Cincinnati / Northern Kentucky Int (CVG/KCVG),KCVG,39.048836,646
Cirebon / Penggung,cirebon-penggung-wiic,in,CBN,108.5396,Cirebon / Penggung (CBN/WIIC),Cirebon / Penggung (CBN/WIIC),WIIC,-6.75614,4465
Ciudad Bolivar / Tomas de Heres,ciudad-bolivar-tomas-de-heres-svcb,ve,CBL,-63.535,Ciudad Bolivar / Tomas de Heres (CBL/SVCB),Ciudad Bolivar / Tomas de Heres (CBL/SVCB),SVCB,8.133333,490
Ciudad Del Carmen / Ciudad Del Carmen,ciudad-del-carmen-ciudad-del-carmen-mmce,mx,CME,-91.799544,Ciudad Del Carmen / Ciudad Del Carmen (CME/MMCE),Ciudad Del Carmen / Ciudad Del Carmen (CME/MMCE),MMCE,18.651964,578
Ciudad Guayana / Puerto Ordaz,ciudad-guayana-puerto-ordaz-svpr,ve,PZO,-62.733333,Ciudad Guayana / Puerto Ordaz (PZO/SVPR),Ciudad Guayana / Puerto Ordaz (PZO/SVPR),SVPR,8.3,2446
Ciudad Juarez / Abraham Gonzalez,ciudad-juarez-abraham-gonzalez-mmcs,mx,CJS,-106.428761,Ciudad Juarez / Abraham Gonzalez (CJS/MMCS),Ciudad Juarez / Abraham Gonzalez (CJS/MMCS),MMCS,31.636358,564
Ciudad Mante / Ciudad Mante,ciudad-mante-ciudad-mante-mmdm,mx,MMC,-99.0182,Ciudad Mante / Ciudad Mante (MMC/MMDM),Ciudad Mante / Ciudad Mante (MMC/MMDM),MMDM,22.74036,4288
Ciudad Obregon / Ciudad Obregon,ciudad-obregon-ciudad-obregon-mmcn,mx,CEN,-109.833383,Ciudad Obregon / Ciudad Obregon (CEN/MMCN),Ciudad Obregon / Ciudad Obregon (CEN/MMCN),MMCN,27.393044,519
Ciudad Real / Ciudad Real,ciudad-real-ciudad-real-lerl,es,CQM,-3.916667,Ciudad Real / Ciudad Real (CQM/LERL),Ciudad Real / Ciudad Real (CQM/LERL),LERL,38.983334,3768
Ciudad Victoria / Ciudad Victoria,ciudad-victoria-ciudad-victoria-mmcv,mx,CVM,-98.955833,Ciudad Victoria / Ciudad Victoria (CVM/MMCV),Ciudad Victoria / Ciudad Victoria (CVM/MMCV),MMCV,23.7025,649
Ciudad del Este / Guarani,ciudad-del-este-guarani-sges,py,AGT,-54.833332,Ciudad del Este / Guarani (AGT/SGES),Ciudad del Este / Guarani (AGT/SGES),SGES,-25.5,3880
Clearwater / Air Park,clearwater-air-park-kclw,us,CLW,-82.758611,Clearwater / Air Park (CLW/KCLW),Clearwater / Air Park (CLW/KCLW),KCLW,27.976667,4922
